Booking ID,Status,Passenger status,Passengers,Pickup ID,Dropoff ID,Actual Pickup Time,Actual Dropoff Time,Pickup_name,Pickup_latitude,Pickup_longitude,Dropoff_name,Dropoff_latitude,Dropoff_longitude
258713,Cancelled by driver,Cancelled,1,0,30,2024-09-10 20:07:00,2024-09-10 20:24:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
259465,Validated,Trip completed,1,0,30,2024-09-11 14:08:00,2024-09-11 14:31:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
259636,Cancelled by driver,Cancelled,2,0,30,2024-09-11 16:32:00,2024-09-11 16:49:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
260337,Cancelled by driver,Cancelled,1,0,30,2024-09-12 16:30:00,2024-09-12 16:54:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
261872,Cancelled by client,Cancelled,1,0,30,2024-09-15 16:50:00,2024-09-15 17:01:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
261877,Cancelled by client,Cancelled,1,0,30,2024-09-15 16:50:00,2024-09-15 17:01:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
261913,Cancelled by driver,Cancelled,1,0,30,2024-09-15 17:59:00,2024-09-15 18:32:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
261984,Validated,Trip completed,1,0,30,2024-09-15 18:59:00,2024-09-15 19:18:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
263520,Validated,Trip completed,1,0,30,2024-09-18 16:34:00,2024-09-18 16:53:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
264375,Cancelled by driver,Cancelled,1,0,30,2024-09-19 20:48:00,2024-09-19 21:00:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
264530,Validated,Trip completed,2,0,30,2024-09-21 13:04:00,2024-09-21 13:15:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
265252,Validated,Trip completed,1,0,30,2024-09-21 13:04:00,2024-09-21 13:15:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
265273,Cancelled by client,Cancelled,1,0,30,2024-09-21 16:06:00,2024-09-21 16:18:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
264140,Cancelled by client,Cancelled,1,0,30,2024-09-21 20:01:00,2024-09-21 20:15:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
266458,Cancelled by client,Cancelled,1,0,30,2024-09-23 16:02:00,2024-09-23 16:20:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
262990,Validated,Trip completed,1,0,30,2024-09-23 17:17:00,2024-09-23 17:28:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
266581,Cancelled by driver,Cancelled,1,0,30,2024-09-23 20:26:00,2024-09-23 21:01:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
266974,Validated,Trip completed,1,0,30,2024-09-24 13:57:00,2024-09-24 14:38:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
267044,Cancelled by driver,Cancelled,6,0,30,2024-09-24 15:32:00,2024-09-24 15:41:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
262994,Validated,Trip completed,1,0,30,2024-09-24 17:09:00,2024-09-24 17:22:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
263005,Validated,Trip completed,1,0,30,2024-09-25 17:38:00,2024-09-25 18:10:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
263010,Cancelled by client,Cancelled,1,0,30,2024-09-26 17:07:00,2024-09-26 17:21:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
263017,Cancelled by client,Cancelled,1,0,30,2024-09-27 17:21:00,2024-09-27 17:33:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
268923,Validated,Trip completed,1,0,30,2024-09-28 13:55:00,2024-09-28 14:05:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
269063,Cancelled by driver,Cancelled,1,0,30,2024-09-28 13:55:00,2024-09-28 14:07:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
269613,Validated,Trip completed,1,0,30,2024-09-29 13:17:00,2024-09-29 13:29:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
269397,Validated,Trip completed,2,0,30,2024-09-29 15:48:00,2024-09-29 16:00:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
269543,Validated,Trip completed,1,0,30,2024-09-29 17:58:00,2024-09-29 18:11:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
269761,Cancelled by client,Cancelled,1,0,30,2024-09-29 17:56:00,2024-09-29 18:08:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
269718,Validated,Trip completed,1,0,30,2024-09-29 19:57:00,2024-09-29 20:08:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
263020,Validated,Trip completed,1,0,30,2024-09-30 17:20:00,2024-09-30 17:31:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Frauenkirche",49.036378,11.470632
255435,Validated,Trip completed,1,53,30,2024-09-04 08:21:00,2024-09-04 08:33:00,Amtmannsdorf,48.998413,11.530053,"Beilngries, Frauenkirche",49.036378,11.470632
268823,Validated,Trip completed,3,15,30,2024-09-28 09:25:00,2024-09-28 09:31:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Frauenkirche",49.036378,11.470632
269904,Cancelled by driver,Cancelled,1,15,30,2024-09-30 18:10:00,2024-09-30 18:24:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Frauenkirche",49.036378,11.470632
261218,Validated,Trip completed,1,64,30,2024-09-14 15:04:00,2024-09-14 15:11:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
261271,Cancelled by client,Cancelled,1,64,30,2024-09-15 15:05:00,2024-09-15 15:14:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
260019,Cancelled by client,Cancelled,1,64,30,2024-09-16 14:05:00,2024-09-16 14:12:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
260021,Cancelled by client,Cancelled,1,64,30,2024-09-17 14:15:00,2024-09-17 14:22:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
255966,Validated,Trip completed,1,64,30,2024-09-18 08:19:00,2024-09-18 08:24:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
259302,Validated,Trip completed,1,64,30,2024-09-18 08:19:00,2024-09-18 08:24:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
260023,Cancelled by client,Cancelled,1,64,30,2024-09-18 14:37:00,2024-09-18 14:45:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
263714,Validated,Trip completed,1,64,30,2024-09-19 07:48:00,2024-09-19 07:59:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
255970,Cancelled by client,Cancelled,1,64,30,2024-09-19 08:15:00,2024-09-19 08:22:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
259297,Validated,Trip completed,1,64,30,2024-09-19 08:09:00,2024-09-19 08:16:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
255975,Validated,Trip completed,1,64,30,2024-09-20 08:14:00,2024-09-20 08:20:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
259299,Validated,Trip completed,1,64,30,2024-09-20 08:14:00,2024-09-20 08:20:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
264578,Cancelled by client,Cancelled,1,64,30,2024-09-20 11:59:00,2024-09-20 12:06:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
260025,Cancelled by client,Cancelled,1,64,30,2024-09-20 14:05:00,2024-09-20 14:12:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
260027,Cancelled by client,Cancelled,1,64,30,2024-09-21 14:05:00,2024-09-21 14:12:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
259301,Cancelled by client,Cancelled,1,64,30,2024-09-24 08:15:00,2024-09-24 08:23:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
266125,Validated,Trip completed,1,64,30,2024-09-24 08:14:00,2024-09-24 08:20:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
266808,Validated,Trip completed,1,64,30,2024-09-24 08:14:00,2024-09-24 08:20:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
259295,Validated,Trip completed,1,64,30,2024-09-25 08:17:00,2024-09-25 08:24:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
266132,Validated,Trip completed,1,64,30,2024-09-25 08:17:00,2024-09-25 08:24:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
259300,Cancelled by client,Cancelled,1,64,30,2024-09-26 08:15:00,2024-09-26 08:22:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
266136,Validated,Trip completed,1,64,30,2024-09-26 08:13:00,2024-09-26 08:19:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
259296,Validated,Trip completed,1,64,30,2024-09-27 08:10:00,2024-09-27 08:16:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
266139,Validated,Trip completed,1,64,30,2024-09-27 08:10:00,2024-09-27 08:16:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
269868,Cancelled by client,Cancelled,1,64,30,2024-09-30 08:51:00,2024-09-30 08:58:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Frauenkirche",49.036378,11.470632
256544,Validated,Trip completed,2,11,30,2024-09-07 10:04:00,2024-09-07 10:18:00,"Kratzmuehle, Seerestaurant",49.004607,11.447705,"Beilngries, Frauenkirche",49.036378,11.470632
258937,Validated,Trip completed,1,8,30,2024-09-10 15:29:00,2024-09-10 15:38:00,"Haunstetten, Gewerbegebiet",49.017505,11.404733,"Beilngries, Frauenkirche",49.036378,11.470632
257309,Validated,Trip completed,2,4,30,2024-09-07 15:42:00,2024-09-07 16:02:00,"Kinding, Marktplatz",49.000562,11.38279,"Beilngries, Frauenkirche",49.036378,11.470632
258516,Validated,Trip completed,1,4,30,2024-09-10 12:06:00,2024-09-10 12:24:00,"Kinding, Marktplatz",49.000562,11.38279,"Beilngries, Frauenkirche",49.036378,11.470632
262474,Validated,Trip completed,6,4,30,2024-09-16 12:12:00,2024-09-16 12:22:00,"Kinding, Marktplatz",49.000562,11.38279,"Beilngries, Frauenkirche",49.036378,11.470632
263064,Validated,Trip completed,1,4,30,2024-09-17 14:59:00,2024-09-17 15:25:00,"Kinding, Marktplatz",49.000562,11.38279,"Beilngries, Frauenkirche",49.036378,11.470632
268482,Validated,Trip completed,1,4,30,2024-09-27 16:17:00,2024-09-27 16:42:00,"Kinding, Marktplatz",49.000562,11.38279,"Beilngries, Frauenkirche",49.036378,11.470632
266622,Validated,Trip completed,1,36,30,2024-09-24 11:38:00,2024-09-24 11:48:00,"Paulushofen, Am Haar",49.013625,11.502735,"Beilngries, Frauenkirche",49.036378,11.470632
254658,Validated,Trip completed,5,1,30,2024-09-12 18:30:00,2024-09-12 18:42:00,"Enkering, Maibaum",48.992498,11.363953,"Beilngries, Frauenkirche",49.036378,11.470632
260821,Validated,Trip completed,1,1,30,2024-09-13 15:11:00,2024-09-13 15:22:00,"Enkering, Maibaum",48.992498,11.363953,"Beilngries, Frauenkirche",49.036378,11.470632
261201,Cancelled by client,Cancelled,4,1,30,2024-09-14 09:45:00,2024-09-14 10:02:00,"Enkering, Maibaum",48.992498,11.363953,"Beilngries, Frauenkirche",49.036378,11.470632
261202,Validated,Trip completed,4,1,30,2024-09-14 09:45:00,2024-09-14 10:09:00,"Enkering, Maibaum",48.992498,11.363953,"Beilngries, Frauenkirche",49.036378,11.470632
256309,Validated,Trip completed,1,59,30,2024-09-06 09:19:00,2024-09-06 09:25:00,"Kevenhuell, Kirche",49.058008,11.516585,"Beilngries, Frauenkirche",49.036378,11.470632
267790,Validated,Trip completed,2,59,30,2024-09-28 14:14:00,2024-09-28 14:45:00,"Kevenhuell, Kirche",49.058008,11.516585,"Beilngries, Frauenkirche",49.036378,11.470632
267793,Cancelled by client,Cancelled,4,59,30,2024-09-28 19:46:00,2024-09-28 19:55:00,"Kevenhuell, Kirche",49.058008,11.516585,"Beilngries, Frauenkirche",49.036378,11.470632
255182,Validated,Trip completed,1,41,30,2024-09-03 12:46:00,2024-09-03 12:56:00,"Grampersdorf, Kirchstraße",48.97066,11.475578,"Beilngries, Frauenkirche",49.036378,11.470632
254992,Cancelled by client,Cancelled,1,41,30,2024-09-03 13:12:00,2024-09-03 13:35:00,"Grampersdorf, Kirchstraße",48.97066,11.475578,"Beilngries, Frauenkirche",49.036378,11.470632
255273,Validated,Trip completed,1,41,30,2024-09-03 16:47:00,2024-09-03 17:02:00,"Grampersdorf, Kirchstraße",48.97066,11.475578,"Beilngries, Frauenkirche",49.036378,11.470632
255539,Validated,Trip completed,1,41,30,2024-09-04 13:01:00,2024-09-04 13:18:00,"Grampersdorf, Kirchstraße",48.97066,11.475578,"Beilngries, Frauenkirche",49.036378,11.470632
262530,Validated,Trip completed,1,41,30,2024-09-17 12:50:00,2024-09-17 13:01:00,"Grampersdorf, Kirchstraße",48.97066,11.475578,"Beilngries, Frauenkirche",49.036378,11.470632
263223,Validated,Trip completed,1,41,30,2024-09-18 12:56:00,2024-09-18 13:08:00,"Grampersdorf, Kirchstraße",48.97066,11.475578,"Beilngries, Frauenkirche",49.036378,11.470632
264260,Validated,Trip completed,1,41,30,2024-09-20 12:57:00,2024-09-20 13:09:00,"Grampersdorf, Kirchstraße",48.97066,11.475578,"Beilngries, Frauenkirche",49.036378,11.470632
268614,Validated,Trip completed,1,41,30,2024-09-28 11:51:00,2024-09-28 12:01:00,"Grampersdorf, Kirchstraße",48.97066,11.475578,"Beilngries, Frauenkirche",49.036378,11.470632
256338,Validated,Trip completed,1,2,30,2024-09-09 06:24:00,2024-09-09 06:38:00,"Enkering, Feuerwehrhaus",48.993652,11.361228,"Beilngries, Frauenkirche",49.036378,11.470632
259583,Cancelled by driver,Cancelled,1,2,30,2024-09-11 14:04:00,2024-09-11 14:26:00,"Enkering, Feuerwehrhaus",48.993652,11.361228,"Beilngries, Frauenkirche",49.036378,11.470632
264987,Cancelled by client,Cancelled,1,2,30,2024-09-23 15:05:00,2024-09-23 15:34:00,"Enkering, Feuerwehrhaus",48.993652,11.361228,"Beilngries, Frauenkirche",49.036378,11.470632
264990,Validated,Trip completed,1,2,30,2024-09-23 15:32:00,2024-09-23 15:52:00,"Enkering, Feuerwehrhaus",48.993652,11.361228,"Beilngries, Frauenkirche",49.036378,11.470632
260761,Validated,Trip completed,2,47,30,2024-09-13 15:37:00,2024-09-13 15:54:00,Kirchbuch,48.965578,11.50951,"Beilngries, Frauenkirche",49.036378,11.470632
260318,Cancelled by driver,Cancelled,1,10,30,2024-09-12 14:41:00,2024-09-12 14:45:00,"Pfraundorf, Dorfplatz",49.005142,11.445253,"Beilngries, Frauenkirche",49.036378,11.470632
263214,Cancelled by driver,Cancelled,1,10,30,2024-09-17 15:14:00,2024-09-17 15:23:00,"Pfraundorf, Dorfplatz",49.005142,11.445253,"Beilngries, Frauenkirche",49.036378,11.470632
263715,Validated,Trip completed,1,10,30,2024-09-18 13:53:00,2024-09-18 14:12:00,"Pfraundorf, Dorfplatz",49.005142,11.445253,"Beilngries, Frauenkirche",49.036378,11.470632
263905,Cancelled by driver,Cancelled,1,10,30,2024-09-19 13:36:00,2024-09-19 13:43:00,"Pfraundorf, Dorfplatz",49.005142,11.445253,"Beilngries, Frauenkirche",49.036378,11.470632
266452,Cancelled by driver,Cancelled,1,10,30,2024-09-23 15:46:00,2024-09-23 15:50:00,"Pfraundorf, Dorfplatz",49.005142,11.445253,"Beilngries, Frauenkirche",49.036378,11.470632
254678,Validated,Trip completed,1,49,30,2024-09-05 09:14:00,2024-09-05 09:39:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
250323,Cancelled by client,Cancelled,1,49,30,2024-09-09 06:51:00,2024-09-09 07:16:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
250324,Validated,Trip completed,1,49,30,2024-09-10 05:53:00,2024-09-10 06:03:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
250325,Validated,Trip completed,1,49,30,2024-09-11 05:50:00,2024-09-11 06:09:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
250326,Validated,Trip completed,1,49,30,2024-09-12 05:48:00,2024-09-12 06:14:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
250327,Cancelled by client,Cancelled,1,49,30,2024-09-13 05:54:00,2024-09-13 06:08:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
250328,Cancelled by client,Cancelled,1,49,30,2024-09-16 05:48:00,2024-09-16 06:07:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
250331,Cancelled by client,Cancelled,1,49,30,2024-09-17 05:50:00,2024-09-17 06:09:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
250329,Validated,Trip completed,1,49,30,2024-09-18 05:49:00,2024-09-18 06:12:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
250330,Validated,Trip completed,1,49,30,2024-09-19 05:51:00,2024-09-19 06:16:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
250332,Validated,Trip completed,1,49,30,2024-09-20 05:53:00,2024-09-20 06:05:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
254253,Cancelled by client,Cancelled,1,49,30,2024-09-30 05:53:00,2024-09-30 06:27:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Beilngries, Frauenkirche",49.036378,11.470632
266758,Cancelled by client,Cancelled,1,45,30,2024-09-25 08:50:00,2024-09-25 09:01:00,"Aschbuch, Lindenstraße",48.978988,11.491803,"Beilngries, Frauenkirche",49.036378,11.470632
255994,Validated,Trip completed,2,6,30,2024-09-05 10:27:00,2024-09-05 10:35:00,"Haunstetten, Kirche",49.015158,11.408473,"Beilngries, Frauenkirche",49.036378,11.470632
256063,Validated,Trip completed,1,6,30,2024-09-05 15:56:00,2024-09-05 16:06:00,"Haunstetten, Kirche",49.015158,11.408473,"Beilngries, Frauenkirche",49.036378,11.470632
268917,Validated,Trip completed,1,6,30,2024-09-28 08:09:00,2024-09-28 08:19:00,"Haunstetten, Kirche",49.015158,11.408473,"Beilngries, Frauenkirche",49.036378,11.470632
255868,Cancelled by client,Cancelled,3,68,30,2024-09-04 16:39:00,2024-09-04 16:47:00,"Kottingwoerth, Muehlleite",49.015567,11.522882,"Beilngries, Frauenkirche",49.036378,11.470632
257729,Cancelled by client,Cancelled,1,12,30,2024-09-09 15:00:00,2024-09-09 15:04:00,"Badanhausen, Fischerstraße",49.017245,11.444688,"Beilngries, Frauenkirche",49.036378,11.470632
269306,Cancelled by driver,Cancelled,1,12,30,2024-09-28 18:24:00,2024-09-28 18:41:00,"Badanhausen, Fischerstraße",49.017245,11.444688,"Beilngries, Frauenkirche",49.036378,11.470632
270135,Validated,Trip completed,1,12,30,2024-09-30 12:55:00,2024-09-30 13:09:00,"Badanhausen, Fischerstraße",49.017245,11.444688,"Beilngries, Frauenkirche",49.036378,11.470632
265429,Validated,Trip completed,2,26,30,2024-09-22 11:51:00,2024-09-22 11:56:00,"Beilngries, Kanalsiedlung",49.044913,11.469383,"Beilngries, Frauenkirche",49.036378,11.470632
266897,Validated,Trip completed,1,26,30,2024-09-24 12:01:00,2024-09-24 12:05:00,"Beilngries, Kanalsiedlung",49.044913,11.469383,"Beilngries, Frauenkirche",49.036378,11.470632
261166,Cancelled by driver,Cancelled,1,37,30,2024-09-14 18:32:00,2024-09-14 18:39:00,"Paulushofen, Spielplatz",49.013632,11.497563,"Beilngries, Frauenkirche",49.036378,11.470632
261164,Cancelled by client,Cancelled,1,37,30,2024-09-14 18:58:00,2024-09-14 19:05:00,"Paulushofen, Spielplatz",49.013632,11.497563,"Beilngries, Frauenkirche",49.036378,11.470632
269328,Cancelled by client,Cancelled,1,37,30,2024-09-29 08:57:00,2024-09-29 09:03:00,"Paulushofen, Spielplatz",49.013632,11.497563,"Beilngries, Frauenkirche",49.036378,11.470632
255715,Validated,Trip completed,1,40,36,2024-09-04 14:57:00,2024-09-04 15:10:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Paulushofen, Am Haar",49.013625,11.502735
265691,Cancelled by client,Cancelled,1,40,36,2024-09-22 14:54:00,2024-09-22 15:01:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Paulushofen, Am Haar",49.013625,11.502735
268513,Validated,Trip completed,1,40,36,2024-09-28 17:31:00,2024-09-28 17:37:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Paulushofen, Am Haar",49.013625,11.502735
258670,Validated,Trip completed,1,30,36,2024-09-10 12:58:00,2024-09-10 13:04:00,"Beilngries, Frauenkirche",49.036378,11.470632,"Paulushofen, Am Haar",49.013625,11.502735
263880,Validated,Trip completed,1,30,36,2024-09-19 08:53:00,2024-09-19 08:59:00,"Beilngries, Frauenkirche",49.036378,11.470632,"Paulushofen, Am Haar",49.013625,11.502735
263996,Cancelled by client,Cancelled,1,30,36,2024-09-19 13:49:00,2024-09-19 14:04:00,"Beilngries, Frauenkirche",49.036378,11.470632,"Paulushofen, Am Haar",49.013625,11.502735
264006,Validated,Trip completed,1,19,36,2024-09-20 17:20:00,2024-09-20 17:40:00,"Beilngries, Ringstrasse",49.033832,11.471982,"Paulushofen, Am Haar",49.013625,11.502735
252598,Validated,Trip completed,1,0,36,2024-09-02 10:33:00,2024-09-02 10:58:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
255070,Validated,Trip completed,1,0,36,2024-09-05 20:41:00,2024-09-05 20:57:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
255672,Validated,Trip completed,1,0,36,2024-09-09 10:32:00,2024-09-09 10:53:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
260578,Validated,Trip completed,1,0,36,2024-09-15 20:21:00,2024-09-15 20:34:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
260113,Cancelled by client,Cancelled,1,0,36,2024-09-16 10:38:00,2024-09-16 10:56:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
262318,Validated,Trip completed,1,0,36,2024-09-16 12:37:00,2024-09-16 12:49:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
255145,Validated,Trip completed,1,0,36,2024-09-20 21:47:00,2024-09-20 22:03:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
265264,Cancelled by driver,Cancelled,1,0,36,2024-09-21 15:32:00,2024-09-21 15:47:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
255134,Cancelled by client,Cancelled,1,0,36,2024-09-25 18:35:00,2024-09-25 18:49:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
264281,Validated,Trip completed,1,0,36,2024-09-25 19:57:00,2024-09-25 20:11:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
264278,Validated,Trip completed,1,0,36,2024-09-25 20:36:00,2024-09-25 20:48:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
255136,Cancelled by client,Cancelled,1,0,36,2024-09-26 20:37:00,2024-09-26 20:51:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
267839,Cancelled by driver,Cancelled,1,0,36,2024-09-29 16:50:00,2024-09-29 17:02:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
267835,Validated,Trip completed,1,0,36,2024-09-30 10:28:00,2024-09-30 10:57:00,"Kinding, Bahnhof",48.992168,11.377365,"Paulushofen, Am Haar",49.013625,11.502735
266191,Cancelled by driver,Cancelled,1,15,36,2024-09-23 09:37:00,2024-09-23 09:46:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Paulushofen, Am Haar",49.013625,11.502735
254548,Validated,Trip completed,1,64,36,2024-09-02 15:58:00,2024-09-02 16:13:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Paulushofen, Am Haar",49.013625,11.502735
254648,Validated,Trip completed,2,4,36,2024-09-02 17:01:00,2024-09-02 17:14:00,"Kinding, Marktplatz",49.000562,11.38279,"Paulushofen, Am Haar",49.013625,11.502735
260667,Validated,Trip completed,1,22,36,2024-09-13 08:17:00,2024-09-13 08:26:00,"Beilngries, Kelheimer Straße",49.032928,11.479163,"Paulushofen, Am Haar",49.013625,11.502735
